Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,3.0 of 5 bubbles,Don't expect much information,I wasn't aware that there was a fee for oman checking me in first said I pre-paid then said I didn't.  She didn't explain when breakfast hours were or any other ammenenties.  I was told I could not earn points in the member program because I booked through Hotels.com. I've gotten member program points at other hotels I've booked the same way.,July 2019,none,none,I apologize that our associate did not accurately provide the details of our hotel upon check in. We will work with our team members to improve upon this and appreciate you informing us. We do hope that we have another opportunity to improve upon your recent stay experience.  Thank you.,none,none,none,none,none,none,292,215
6 helpful votes,3 contributions,5.0 of 5 bubbles,Lax weekend!,Enjoyed the accommodations for our family! There was plenty of space in our room. It is set up to feel homey. The facility is clean and breakfast was conveniently delicious! The parking was extremely easy and convenient to the airport and highways!,June 2019,none,none,Thank you for your review and for choosing Hyatt House Irvine/John Wayne Airport. We hope to see you again soon.,none,none,none,none,none,none,293,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Wonderful and beautiful hotel!,"Very clean and in a great location very close to the Orange County/John Wayne Airport.  Includes full breakfast, but we were in a hurry so didn't get to try it, but it looked fantastic!  Rooms were above and beyond clean and wonderful.",June 2019,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope you return again soon.,none,none,none,none,none,none,294,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great place to stay,The staff is always friendly. The rooms are always clean and very quiet. It’s within walking distance to food and drinks and some shops. My office is around the corner so it’s very convenient. Great place to stay.,June 2019,none,none,Thank you for your kind words and review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope you visit us again soon.,none,none,none,none,none,none,295,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Hyatt Irvine,"Very satisfied customer  .  please refer to my previous comments.  The staff is great to work with from front desk, restaurant, kitchen and all the way to Accounting.  They are very welcoming and always make me fee very comfortable.  Please thank them on my behalf for everything they do!",June 2019,none,none,Thank you for providing feedback from your recent stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,296,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Exceptional Care and Service,"All employees go out of their way to ensure guests have what they need, are enjoying the stay, and feel welcome.  We have had extended stays there twice and look forward to out next visit.  Also, very conventient to John Wayne Airport and local attractions.",June 2019,none,none,Thank you for choosing Hyatt House Irvine/John Wayne Airport. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,297,215
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great hotel!,"Great hotel, super clean and friendly staffs! Bed was heavenly slept really well after being jetlagged from a long flight. Was upgraded to one bedroom suite with big kitchenette and the staff greeted us nicely even though we checked in close to midnight. Will definitely stay again!",June 2019,none,none,Thank you for staying at Hyatt House Irvine/John Wayne Airport. We are glad you enjoyed your stay and hope you return again soon.,none,none,none,none,none,none,298,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Good travel hotel,Nice hotel for business travel. The building and guest rooms are clean. The beds are comfortable and the rooms spacious. Their workout facilities are good with several treadmills and elliptical machines along with dumbbells and cable machines. Breakfast is included and has a variety to start the morning. The location pretty accessible to several areas within walking distance or with a short Lyft or Uber.,June 2019,none,none,Thank you for providing your feedback on your recent stay. We are glad you enjoyed your visit and hope to see you again soon.,none,none,none,none,none,none,299,215
14 helpful votes,6 contributions,5.0 of 5 bubbles,"Clean Rooms, pleasant staff good food.","Title says it all. We travel frequently and are very particular about where we sleep. Besides exceptional cleanliness, we require comfortable bedding, excellent service and amenities.  The Hyatt House met all of requirements and had a bar with excellent food as a bonus!",June 2019,none,none,Thank you for choosing Hyatt House Irvine/John Wayne Airport. We are glad you enjoyed your stay and hope to see you again soon.,none,none,none,none,none,none,300,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,great experience,"Nice people, Bright and clean facility. Excellent breakfast. Crappy that one has to pay for parking. May be standard procedure at such a fine establishment, but I am not use to it, like being charged for parking at some hospitals. Seems like a bit of an extra gouge. To end on a good note, the stay was fine.",June 2019,none,none,Thank you for your review of your recent visit with us. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and do hope we have another opportunity to serve you again soon.,none,none,none,none,none,none,301,215
3 helpful votes,1 contribution,5.0 of 5 bubbles,Hyatt Houst Stay,"Staff was very friendly and courteous. Hotel was clean and all accommodations in the room and lobby were wonderful. Would stay here again and recommend to colleagues, friends, and family. I used my stay as an example of service to my own staff.",June 2019,none,none,Thank you for choosing Hyatt House Irvine/John Wayne Airport. We are glad you enjoyed your stay and hope to see you again soon.,none,none,none,none,none,none,302,215
269 helpful votes,1066 contributions,5.0 of 5 bubbles,Great Orange County Property,This hotel is located halfway between beaches and the Disney Parks. It is roughly 15-20 minutes to both. Hotel is in a business area and is quiet compared to real touristy areas. The property is newer and ultra clean. Rooms have a kitchenette and are setup like a mini apartment. The breakfast is really good and has a variety of items including made to order omelets. I cannot say enough good things about the property. Our family had a really good stay and everyone complimented the property.,June 2019,none,none,Thank you for your review of your recent stay with us. We are glad you enjoyed your visit and hope you return again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport!,none,none,none,none,none,none,303,215
