Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
30 helpful votes,14 contributions,5.0 of 5 bubbles,Another Pleasant Stay in Newport Beach,"We stayed at the Holiday Inn Express over the July 4th weekend.  Marie is the person who checked us in.  Some guests were having trouble with their room keys not working and were upset, but Marie handled each situation in a very professional and calm manner . . . . all with a smile on her face.   Very comfortable beds and the pillows; the bathroom has excellent lighting for putting on makeup.  I highly recommend this hotel.",July 2019,none,none,none,none,none,none,none,none,none,254,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Another Great Stay,"Everything great as usual. No surprises. Attentive personnel at check in, morning breakfast, and house keeping. Will keep coming back every month as location is great and convenient for my work requirement",June 2019,none,none,none,none,none,none,none,none,none,255,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,great hotel great service,This hotel was great.  The desk personnel were very friendly and knowledgeable.  Parking was easy.  Perhaps a cart at the desk could help with moving luggage for check in and check out?  The water pressure in the shower was good too.,June 2019,none,none,none,none,none,none,none,none,none,256,99
4 helpful votes,2 contributions,5.0 of 5 bubbles,perfect home base,The staff were extremely friendly and helpful and  the room was clean and it was a nice size.  It was a great location for many local attractions and they had lots of information available for things to do.  The breakfast was exceptional for a quick bite!,June 2019,none,none,none,none,none,none,none,none,none,257,99
139 helpful votes,400 contributions,4.0 of 5 bubbles,"Clean, comfortable and nice beds!","We went to Newport Beach for a 2 day stay and stayed at this really comfortable hotel. Excellent parking just outside the hotel,  very comfortable beds, decent breakfast and nice staff in the reception.",May 2019,none,none,none,none,none,none,none,none,none,258,99
86 helpful votes,142 contributions,3.0 of 5 bubbles,Comfy bed,"Our room at this hotel was clean and compact,and the bed was so comfortable! We stayed here overnight on a road trip and this provided a good stopover point for our travels. Breakfast was included too which was a bonus.",May 2019,none,none,none,none,none,none,none,none,none,259,99
61 helpful votes,101 contributions,5.0 of 5 bubbles,Walk to the beach!!,"Great chain and I stay with HGI often.  This particular location is outstanding.  It’s only about a mile walk to the ocean.  That area has a very deep sand beach with a bike path that goes behind homes for awhile and then on the ocean side for awhile.  Closer to the hotel you will find lots of restaurants and shops plus the harbor with boats- lots of sailboats, yachts. Etc.",May 2019,none,none,none,none,none,none,none,none,none,260,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Stay,Great service! Everyone was so kind!!! Walking distance to plenty of restaurants and bars.walking distance to the harbor where we took a boat ride. The rooms were nice and clean. The receptionist was the sweetest!!!,May 2019,none,none,none,none,none,none,none,none,none,261,99
13 helpful votes,23 contributions,4.0 of 5 bubbles,Great location and facility,"Nice staff, great location and free parking.  We are coming back for another visit this June.. The rooms are large and very well kept up.  The staff is very helpful, we checked in early with no fuss or problems.",July 2018,none,none,none,none,none,none,none,none,none,262,99
5 helpful votes,8 contributions,5.0 of 5 bubbles,Great Overnighter,"My wife and I came down here to celebrate 34 years of marriage. From the moment we walked in Kenzie made us feel like the most important guest in the place. She was friendly and helpful. She suggested a place to eat, (QuacAmigos) which was amazing! The room was comfortable. The breakfast was a normal Holiday Inn Express breakfast.  We will be staying here again.",May 2019,none,none,none,none,none,none,none,none,none,263,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Sister Celebration,Our room was clean and beautiful! Hot tub was nice & hot and relaxing. Breakfast was delicious! We requested a late check-out and the fabulous and efficient manager Tatiana granted our request. We will absolutely stay T this hotel again!!!,April 2019,none,none,none,none,none,none,none,none,none,264,99
64 helpful votes,134 contributions,4.0 of 5 bubbles,Good hotel near the harbor,"Good location near the harbor. The hotel offers good comfort and a good breakfast. Staff is efficient and smiley. Be careful, the parking is not free, we didn't realize this when we originally booked it.",April 2019,none,none,none,none,none,none,none,none,none,265,99
50 helpful votes,35 contributions,4.0 of 5 bubbles,The Beach Isn't Far,"We chose this Holiday Inn Express for a birthday weekend. As an elderly couple, we appreciate the in-house breakfast convenience. Our room overlooked PCH, but any sound was dampened by the double-pane windows. The decor is ""beachy,"" with turquoise/lime green accents. It seemed to be popular with families. We were able to walk to two near-by restaurants, On the Rocks and Sol Grill. Otherwise, there is not much in the surrounding area. As with all of Orange County, one needs an automobile. My only balk is the $15 per day parking charge. Otherwise, the housekeeping staff was very prompt and helpful.",March 2019,none,none,none,none,none,none,none,none,none,266,99
79 helpful votes,95 contributions,2.0 of 5 bubbles,Great Location & Staff but Property is a little grubby,"Great Location near to the centre of Newport beach.  A few bars and restaurants within walking distance but you really need bikes/uber to get around. Common areas are grubby, the place doe not fell clean. Breakfast is very disappointing Hotel should supply bikes for guests A lot of money for what it is",March 2019,none,none,"Hi michaelnotwinner,  Thank you for your recent visit. Our hotel is situated in the heart of the historical mariner’s mile. I am glad you found convenience with our location and our staff service was a ray of sunshine during your stop. At our hotel, we pride ourselves in our determination to demonstrate hospitality and freshness. I apologized for the stumbles with the condition of the common areas and the breakfast missed to satisfy your taste. I have alerted the proper departments to take steps in dismissing the issues.  Hope that we will have the opportunity to welcome you back again and be your reason to smile on Mariners Mile!  Happy to help,  Clarisse S. Case Manager IHGService",none,none,none,none,none,none,267,99
